NODE ID;X;Y;SQUARE
5327;43891;47804;E1755N3175
5328;43726;47646;E1755N3175
5329;69699;30356;E1770N3155
5330;93566;49812;E1785N3180
5331;91736;41490;E1785N3170
5332;86450;59808;E1785N3190
5333;37676;46526;E1750N3175
5334;38314;46450;E1750N3175
5335;43997;42287;E1755N3170
5336;64855;57357;E1770N3185
5337;132628;23882;E1815N3150
5338;131252;23104;E1815N3150
5339;129874;22334;E1815N3150
5340;134157;23807;E1815N3150
5341;13811;37458;E1730N3165
5342;13962;37610;E1730N3165
5343;14370;37346;E1730N3165
5344;102772;50367;E1795N3180
5345;97515;49320;E1790N3175
5346;100290;39846;E1790N3165
5347;30430;33348;E1745N3160
5348;29161;33508;E1745N3160
5349;29950;33180;E1745N3160
5350;28780;33362;E1740N3160
5351;29551;33041;E1745N3160
5352;29154;32906;E1745N3160
5353;27365;34021;E1740N3160
5354;27737;33888;E1740N3160
5355;29631;33861;E1745N3160
5356;30836;33488;E1745N3160
5357;38549;46664;E1750N3175
5358;38737;46624;E1750N3175
5359;38498;46735;E1750N3175
5360;36925;44030;E1750N3170
5361;92443;76835;E1785N3205
5362;37879;6268;E1750N3130
5363;116748;4704;E1805N3130
5364;100317;11405;E1790N3135
5365;36185;49149;E1750N3175
5366;81976;13780;E1780N3140
5368;53496;60038;E1760N3190
5369;53363;60008;E1760N3190
5370;62340;43322;E1765N3170
5371;62149;43455;E1765N3170
5372;62263;43288;E1765N3170
5373;62222;43488;E1765N3170
5374;127784;73194;E1810N3205
5375;69812;50292;E1770N3180
5378;73372;20975;E1775N3145
5379;122622;27128;E1810N3155
5380;66400;50426;E1770N3180
5381;55651;57135;E1760N3185
5382;75503;42958;E1775N3170
5383;66395;56790;E1770N3185
5384;68196;52317;E1770N3180
5385;68500;51957;E1770N3180
5386;53131;40629;E1760N3170
5387;134139;26084;E1815N3150
5388;133659;25779;E1815N3150
5389;65829;57706;E1770N3185
5390;91836;85348;E1785N3215
5391;68632;58110;E1770N3185
5392;69532;58196;E1770N3185
5393;69595;58314;E1770N3185
5394;97101;54578;E1790N3185
5395;69625;22043;E1770N3150
5396;68795;24383;E1770N3150
5397;69093;24413;E1770N3150
5398;31642;47439;E1745N3175
5399;31440;47457;E1745N3175
5400;30453;47925;E1745N3175
5401;30218;47973;E1745N3175
5402;60511;47216;E1765N3175
5403;59969;51791;E1765N3180
5404;66041;21718;E1770N3145
5405;66754;20427;E1770N3145
5406;66123;21561;E1770N3145
5407;65956;21879;E1770N3150
5408;66214;21393;E1770N3145
5409;66844;20266;E1770N3145
5410;66122;21568;E1770N3145
5411;66071;20015;E1770N3145
5412;66388;21068;E1770N3145
5413;66662;20591;E1770N3145
5414;65156;18953;E1770N3145
5415;64757;18041;E1765N3145
5416;66298;21242;E1770N3145
5417;67278;19091;E1770N3145
5418;32217;38254;E1745N3165
5419;33544;38782;E1745N3165
5420;67825;41035;E1770N3170
5421;36755;6608;E1750N3130
5422;49080;40785;E1755N3170
5423;45447;46759;E1755N3175
5424;46105;46897;E1755N3175
5425;45716;46183;E1755N3175
5426;69386;31608;E1770N3160
5427;62296;39707;E1765N3165
5428;62205;40666;E1765N3170
5429;77166;56886;E1775N3185
5430;33336;57965;E1745N3185
5431;32736;59101;E1745N3190
5432;64725;55799;E1765N3185
5433;64538;53484;E1765N3180
5434;59713;28182;E1765N3155
5435;37056;47076;E1750N3175
5436;65351;44692;E1770N3170
5437;67187;48486;E1770N3175
5438;67090;48572;E1770N3175
5439;67203;48868;E1770N3175
5440;70253;42256;E1770N3170
5441;65591;49559;E1770N3175
5442;66283;58111;E1770N3185
5443;89593;41622;E1785N3170
5444;68066;70211;E1770N3200
5445;9880;38090;E1730N3165
5446;40103;52900;E1750N3180
5447;60833;46544;E1765N3175
5448;34693;57534;E1745N3185
5449;33518;59251;E1745N3190
5450;35353;59595;E1745N3190
5451;79048;34946;E1775N3160
5452;89015;27878;E1785N3155
5453;88733;25721;E1785N3150
5454;88893;27562;E1785N3155
5455;89888;26637;E1785N3155
5456;88742;25390;E1785N3150
5457;47717;34106;E1755N3160
5458;59611;27784;E1765N3155
5459;56531;29072;E1760N3155
5460;58290;25259;E1765N3150
5461;54756;29459;E1760N3155
5462;66366;18380;E1770N3145
5463;66367;18453;E1770N3145
5464;66023;20019;E1770N3145
5465;66790;20362;E1770N3145
5466;81585;43347;E1780N3170
5467;78650;29350;E1775N3155
5468;79008;30676;E1775N3155
5469;78969;32027;E1775N3160
5470;78919;31338;E1775N3160
5471;78874;29141;E1775N3155
5472;78919;31874;E1775N3160
5473;79341;30671;E1780N3155
5474;78991;30471;E1775N3155
5475;78402;26067;E1775N3150
5476;78030;27412;E1775N3155
5477;78336;27410;E1775N3155
5478;78776;26172;E1775N3150
5479;69812;60552;E1770N3190
5480;69932;59366;E1770N3190
5481;70984;60355;E1770N3190
5482;10094;29351;E1730N3155
5483;7582;27649;E1730N3155
5484;50438;52929;E1755N3180
5485;50277;53203;E1755N3180
5486;70212;29562;E1770N3155
5487;49767;52663;E1755N3180
5488;50940;54028;E1760N3180
5489;50431;53113;E1755N3180
5490;51252;54239;E1760N3185
5491;70369;29464;E1770N3155
5492;49613;52749;E1755N3180
5493;51397;54154;E1760N3180
5494;49913;52582;E1755N3180
5495;51243;53853;E1760N3180
5496;52176;53861;E1760N3180
5497;70483;29279;E1770N3155
5498;50071;52495;E1755N3180
5499;51393;53765;E1760N3180
5500;51091;53941;E1760N3180
5501;49446;52841;E1755N3180
5502;51332;53380;E1760N3180
5503;69656;30064;E1770N3155
5504;51660;54148;E1760N3180
5505;49301;52921;E1755N3180
5506;51507;54227;E1760N3185
5507;52004;53952;E1760N3180
5508;50119;53296;E1755N3180
5513;16077;48495;E1735N3175
5515;16964;48440;E1735N3175
5516;11162;53831;E1730N3180
5517;6626;57121;E1725N3185
5518;6728;57109;E1725N3185
5519;85762;36989;E1780N3165
5520;31734;14719;E1745N3140
5521;32148;14839;E1745N3140
5522;31026;14827;E1745N3140
5525;42252;32631;E1750N3160
5526;51428;34438;E1760N3160
5527;61139;19958;E1765N3145
5528;61747;19885;E1765N3145
5529;61208;20828;E1765N3145
5530;104087;65217;E1795N3195
5531;105757;65908;E1795N3195
5532;103869;66069;E1795N3195
5533;135322;76444;E1815N3205
5534;135073;75749;E1815N3205
5535;135500;77192;E1815N3205
5536;119552;78545;E1805N3210
5537;119287;79020;E1805N3210
5538;119127;78620;E1805N3210
5539;119377;79189;E1805N3210
5540;119586;79150;E1805N3210
5541;119334;78584;E1805N3210
5542;122610;79605;E1810N3210
5543;113706;77413;E1800N3210
5544;73036;36874;E1775N3165
5545;72308;33703;E1775N3160
5546;72800;33716;E1775N3160
5547;70433;34368;E1770N3160
5548;70573;34373;E1770N3160
5549;71186;36682;E1770N3165
5550;71523;36702;E1770N3165
5551;71775;36719;E1770N3165
5552;71152;36879;E1770N3165
5553;71442;37219;E1770N3165
5554;71683;37234;E1770N3165
5555;71985;36079;E1770N3165
5556;71904;36723;E1770N3165
5557;71652;35377;E1770N3160
5558;70647;36177;E1770N3165
5559;71723;35671;E1770N3160
5560;72764;36235;E1775N3165
5561;73900;36660;E1775N3165
5562;72431;36689;E1775N3165
5563;74049;34442;E1775N3160
5564;73224;36233;E1775N3165
5565;73869;35415;E1775N3160
5566;35310;25179;E1745N3150
5567;33849;37071;E1745N3165
5568;24125;49978;E1740N3180
5569;34155;37175;E1745N3165
5570;23813;49622;E1740N3180
5571;21272;52407;E1735N3180
5572;36441;49281;E1750N3175
5573;98523;51240;E1790N3180
5574;90311;28950;E1785N3155
5575;84735;41870;E1780N3170
5576;90432;28966;E1785N3155
5577;66225;67127;E1770N3195
5578;66444;67017;E1770N3195
5579;96776;73453;E1790N3205
5580;96564;73749;E1790N3205
5581;96570;74144;E1790N3205
5582;97021;73115;E1790N3205
5583;96413;73717;E1790N3205
5584;96216;73969;E1790N3205
5585;92301;76997;E1785N3205
5586;69227;37482;E1770N3165
5587;85477;82403;E1780N3215
5588;86432;46719;E1785N3175
5589;82534;34100;E1780N3160
5590;69333;39528;E1770N3165
5591;37993;60681;E1750N3190
5592;37764;58562;E1750N3185
5593;99058;89021;E1790N3220
5594;101077;88086;E1795N3220
5595;101793;86525;E1795N3220
5596;86499;40768;E1785N3170
5597;83846;60351;E1780N3190
5598;99145;69499;E1790N3200
5599;103944;62614;E1795N3190
5600;104783;62773;E1795N3190
5601;103802;63600;E1795N3195
5602;103945;64516;E1795N3195
5603;76524;30564;E1775N3155
5604;76613;30797;E1775N3155
5605;76559;31368;E1775N3160
5606;76629;31102;E1775N3160
5607;77269;31355;E1775N3160
5608;78779;31743;E1775N3160
5609;78120;31891;E1775N3160
5610;77425;31620;E1775N3160
5611;77432;31898;E1775N3160
5612;78124;32031;E1775N3160
5613;78117;31751;E1775N3160
5614;77428;31758;E1775N3160
5615;77435;32038;E1775N3160
5616;78655;31464;E1775N3160
5617;77438;32180;E1775N3160
5618;78127;32173;E1775N3160
5619;78113;31613;E1775N3160
5620;78777;31684;E1775N3160
5621;78108;31470;E1775N3160
5622;78778;31603;E1775N3160
5623;97599;58934;E1790N3190
5624;83375;60506;E1780N3190
5625;93207;48260;E1785N3175
5626;56011;54279;E1760N3185
5627;107396;89380;E1795N3220
5628;31083;50791;E1745N3180
5629;31692;51469;E1745N3180
5630;31263;51336;E1745N3180
5639;97062;84077;E1790N3215
5640;61700;57740;E1765N3185
5641;44206;54500;E1755N3185
5642;62658;39391;E1765N3165
5643;63137;39353;E1765N3165
5644;63825;40007;E1765N3165
5645;63498;41033;E1765N3170
5646;47721;42419;E1755N3170
5647;47083;42573;E1755N3170
5648;47298;42638;E1755N3170
5649;47639;42550;E1755N3170
5650;46972;42372;E1755N3170
5651;53844;47591;E1760N3175
5652;131777;45218;E1815N3175
5653;131729;45408;E1815N3175
5654;123689;28828;E1810N3155
5655;123980;28964;E1810N3155
5656;126498;25936;E1810N3150
5657;60981;84649;E1765N3215
5658;63595;81384;E1765N3210
5661;47726;33938;E1755N3160
5662;80467;49313;E1780N3175
5663;80846;49673;E1780N3180
5664;80266;49591;E1780N3180
5665;80874;49448;E1780N3175
5666;79602;49007;E1780N3175
5667;72055;60226;E1775N3190
5668;70807;60792;E1770N3190
5669;71576;61707;E1770N3190
5670;71096;69845;E1770N3200
5671;72262;68767;E1775N3200
5672;72538;58090;E1775N3185
5673;82104;38770;E1780N3165
5674;83990;35460;E1780N3160
5675;56126;55670;E1760N3185
5676;55669;57075;E1760N3185
5677;62974;41226;E1765N3170
5678;78518;61352;E1775N3190
5679;78445;61394;E1775N3190
5680;78537;61286;E1775N3190
5681;63866;40070;E1765N3165
5682;59957;50669;E1765N3180
5683;59782;50664;E1765N3180
5684;31536;50730;E1745N3180
5685;54226;38386;E1760N3165
5686;90253;21189;E1785N3145
5687;90270;21367;E1785N3145
5688;126374;81477;E1810N3210
5689;126658;81524;E1810N3210
5690;126391;81649;E1810N3210
5691;99759;85229;E1790N3215
5692;99713;85298;E1790N3215
5693;102470;86335;E1795N3215
5694;72954;46700;E1775N3175
5695;72979;45566;E1775N3175
5696;90521;27031;E1785N3155
5697;32980;57159;E1745N3185
5698;33871;57360;E1745N3185
5703;69253;38826;E1770N3165
5704;90244;29544;E1785N3155
5705;21236;61451;E1735N3190
5706;21384;61315;E1735N3190
5707;31192;52241;E1745N3180
5708;31945;53149;E1745N3180
5709;32017;53221;E1745N3180
5710;21956;61348;E1740N3190
5711;31493;52614;E1745N3180
5712;20414;33008;E1735N3160
5713;51211;63057;E1760N3190
5714;53207;59974;E1760N3190
5715;115703;75766;E1805N3205
5716;115641;75956;E1805N3205
5717;59662;49017;E1765N3175
5718;25289;39826;E1740N3165
5719;100182;40543;E1790N3170
5720;100190;40594;E1790N3170
5721;59013;11854;E1765N3135
5722;60292;14836;E1765N3140
5723;60187;14568;E1765N3140
5724;62354;22031;E1765N3150
5725;61851;22908;E1765N3150
5726;36512;26166;E1750N3150
5727;44980;37149;E1755N3165
5728;46688;38057;E1755N3165
5729;40723;81415;E1750N3210
5730;40931;81437;E1750N3210
5731;40738;81703;E1750N3210
5732;40514;81931;E1750N3215
5733;40719;81966;E1750N3215
5734;92940;31472;E1785N3160
5735;93798;29812;E1790N3155
5736;77489;20941;E1775N3145
5740;91781;13655;E1785N3140
5741;91720;13708;E1785N3140
5742;82472;53009;E1780N3180
5743;94557;83411;E1790N3215
5744;94432;14676;E1790N3140
5745;123940;79149;E1810N3210
5746;98270;84719;E1790N3215
5747;47231;33328;E1755N3160
5748;20229;35070;E1735N3160
5749;83227;30798;E1780N3155
5750;82486;30811;E1780N3155
5751;83229;30948;E1780N3155
5752;82490;30951;E1780N3155
5753;83230;31093;E1780N3160
5754;82495;31104;E1780N3160
5755;83232;31227;E1780N3160
5756;82499;31239;E1780N3160
5757;83233;31367;E1780N3160
5758;82503;31377;E1780N3160
5759;83234;31507;E1780N3160
5760;82508;31518;E1780N3160
5761;39569;88039;E1750N3220
5762;81668;43263;E1780N3170
5763;79945;55669;E1780N3185
5764;29403;49712;E1745N3180
5765;29188;49778;E1745N3180
5766;31063;51516;E1745N3180
5767;56477;6398;E1760N3130
5768;58774;11525;E1765N3135
5769;60319;30635;E1765N3155
5770;60088;13683;E1765N3140
5771;56530;6664;E1760N3130
5772;39610;46782;E1750N3175
5773;41574;47099;E1750N3175
5774;101172;72600;E1795N3200
5775;102795;69941;E1795N3200
5776;102634;69910;E1795N3200
5777;35030;45243;E1745N3175
5778;93697;83283;E1790N3215
5779;93859;83685;E1790N3215
5780;98886;69246;E1790N3200
5781;62306;38746;E1765N3165
5782;62062;38770;E1765N3165
5783;37983;46833;E1750N3175
5784;42216;52180;E1750N3180
5785;39035;49650;E1750N3180
5786;47372;53575;E1755N3180
5787;71782;42652;E1770N3170
5788;81128;55332;E1780N3185
5789;81348;55399;E1780N3185
5790;80688;55196;E1780N3185
5791;80899;55261;E1780N3185
5792;79868;55006;E1780N3185
5793;59079;53740;E1765N3180
5794;131134;28762;E1815N3155
5796;95866;52773;E1790N3180
5797;89772;52342;E1785N3180
5798;89721;52422;E1785N3180
5799;78988;32701;E1775N3160
5800;70651;59087;E1770N3190
5801;71607;60286;E1770N3190
5802;38027;35168;E1750N3160
5803;40752;32343;E1750N3160
5804;78994;33244;E1775N3160
5805;37510;51541;E1750N3180
5806;37418;51544;E1750N3180
5811;85529;87875;E1780N3220
5812;85488;88142;E1780N3220
5813;124851;78444;E1810N3210
5814;113327;74868;E1800N3205
5815;113337;74802;E1800N3205
5816;103902;64343;E1795N3195
5817;98157;61890;E1790N3190
5818;98173;61634;E1790N3190
5819;98173;61663;E1790N3190
5820;98158;61912;E1790N3190
5821;94362;41694;E1790N3170
5822;93917;41698;E1790N3170
5823;93925;41899;E1790N3170
5824;93922;41832;E1790N3170
5825;71592;38948;E1770N3165
5826;101398;74348;E1795N3205
5827;101123;74051;E1795N3205
5832;54594;53215;E1760N3180
5833;53257;53996;E1760N3180
5834;53104;53341;E1760N3180
5835;67108;30113;E1770N3155
5836;30969;51027;E1745N3180
5837;30440;50948;E1745N3180
5838;31573;47640;E1745N3175
5839;31671;47936;E1745N3175
5840;32052;47292;E1745N3175
5841;32139;49369;E1745N3175
5842;31088;47613;E1745N3175
5843;30937;47725;E1745N3175
5844;30791;47829;E1745N3175
5845;32024;47690;E1745N3175
5846;31260;47484;E1745N3175
5847;31898;47404;E1745N3175
5848;31732;47525;E1745N3175
5849;31518;48042;E1745N3175
5850;30646;47935;E1745N3175
5851;32195;47566;E1745N3175
5852;31459;47579;E1745N3175
5853;28228;46646;E1740N3175
5854;42989;47271;E1750N3175
5855;127914;72972;E1810N3205
5857;98115;71412;E1790N3200
5858;25488;32170;E1740N3160
5859;38023;53328;E1750N3180
5860;22737;37047;E1740N3165
5861;37627;53447;E1750N3180
5863;77370;77199;E1775N3205
5864;73401;78391;E1775N3210
5865;76679;78423;E1775N3210
5866;74230;78523;E1775N3210
5867;73646;78702;E1775N3210
5868;77058;78882;E1775N3210
5869;76256;79135;E1775N3210
5870;74074;79244;E1775N3210
5871;74784;79579;E1775N3210
5872;74424;79687;E1775N3210
5873;76684;81296;E1775N3210
5874;76488;81356;E1775N3210
5875;76340;81402;E1775N3210
5876;75880;81545;E1775N3210
5877;77991;82342;E1775N3215
5878;76818;82699;E1775N3215
5879;77228;83227;E1775N3215
5880;77847;84026;E1775N3215
5881;56451;49444;E1760N3175
5882;56182;50312;E1760N3180
5883;68365;37894;E1770N3165
5884;68420;37608;E1770N3165
5885;67932;37728;E1770N3165
5886;68392;37755;E1770N3165
5887;68339;38034;E1770N3165
5888;67905;37866;E1770N3165
5889;68283;38324;E1770N3165
5890;67824;38293;E1770N3165
5891;67852;38144;E1770N3165
5892;67879;38004;E1770N3165
5893;68312;38174;E1770N3165
5894;67960;37580;E1770N3165
5895;69935;42227;E1770N3170
5896;69958;42122;E1770N3170
5897;69972;42056;E1770N3170
5898;129042;89180;E1810N3220
5899;127733;87241;E1810N3220
5900;121995;83136;E1805N3215
5901;120516;83542;E1805N3215
5902;128405;83211;E1810N3215
5903;130122;84454;E1815N3215
5904;98271;57107;E1790N3185
5905;100612;63069;E1790N3190
5906;28011;43095;E1740N3170
5907;27454;43730;E1740N3170
5908;67773;43533;E1770N3170
5909;68837;45053;E1770N3175
5910;68781;45177;E1770N3175
5911;68148;43605;E1770N3170
5912;69257;45109;E1770N3175
5913;22375;43471;E1740N3170
5914;75980;23740;E1775N3150
5915;75593;26060;E1775N3150
5916;74811;24416;E1775N3150
5917;75644;25890;E1775N3150
5918;20527;31404;E1735N3160
5919;26603;34653;E1740N3160
5920;26381;61005;E1740N3190
5921;18726;63756;E1735N3195
5922;25892;61481;E1740N3190
5923;23785;48596;E1740N3175
5924;21810;52769;E1740N3180
5925;23904;52060;E1740N3180
5926;22856;52420;E1740N3180
5927;26277;57651;E1740N3185
5928;61369;33291;E1765N3160
5929;16649;44516;E1735N3170
5930;12638;44454;E1730N3170
5931;10646;43444;E1730N3170
5932;10715;43849;E1730N3170
5933;16649;44426;E1735N3170
5934;16557;44426;E1735N3170
5935;16601;44004;E1735N3170
5936;14827;44431;E1735N3170
5937;14157;34153;E1730N3160
5938;12869;34635;E1730N3160
5939;12512;35089;E1730N3160
5940;12321;34960;E1730N3160
5941;13953;34002;E1730N3160
5942;13392;34314;E1730N3160
5943;13613;34462;E1730N3160
5944;13069;34772;E1730N3160
5945;99648;70876;E1790N3200
5946;96883;70680;E1790N3200
5947;94180;72147;E1790N3200
5948;93722;72332;E1790N3200
5949;89738;72563;E1785N3200
5950;89008;72654;E1785N3200
5951;83082;71561;E1780N3200
5952;101028;69822;E1795N3200
5953;98299;70469;E1790N3200
5954;90338;71184;E1785N3200
5955;37481;6812;E1750N3130
5956;34858;12184;E1745N3135
5957;24247;16472;E1740N3140
5958;6741;23614;E1725N3150
5974;34415;7872;E1745N3130
5975;39044;13788;E1750N3140
5976;15121;78786;E1735N3210
5977;17660;79440;E1735N3210
5978;21536;81782;E1735N3210
5979;39353;82926;E1750N3215
5980;39397;83288;E1750N3215
5981;38977;83293;E1750N3215
5982;32667;83674;E1745N3215
5983;44340;81415;E1755N3210
5984;21147;75330;E1735N3205
5986;38829;74088;E1750N3205
5987;38896;75166;E1750N3205
5988;25698;52316;E1740N3180
5989;26449;53249;E1740N3180
5990;54420;59356;E1760N3190
5991;52517;51842;E1760N3180
5992;55859;56444;E1760N3185
5993;55342;58062;E1760N3185
5994;31084;52295;E1745N3180
5995;34398;52414;E1745N3180
5996;37667;9456;E1750N3135
5997;5912;24100;E1725N3150
5998;5615;24325;E1725N3150
5999;4115;26942;E1725N3155
6000;53360;48242;E1760N3175
6001;53707;48321;E1760N3175
6002;90449;56533;E1785N3185
6003;90417;56158;E1785N3185
6004;90940;56423;E1785N3185
6009;91063;56301;E1785N3185
6012;90429;56314;E1785N3185
6017;85534;58093;E1780N3185
6018;77386;47853;E1775N3175
6019;83737;50211;E1780N3180
6020;81721;50791;E1780N3180
6021;80671;50748;E1780N3180
6022;99893;74077;E1790N3205
6023;99538;73658;E1790N3205
6025;19108;50922;E1735N3180
6026;100311;74155;E1790N3205
6027;100545;74523;E1790N3205
6028;77705;51389;E1775N3180
6029;116396;80686;E1805N3210
6030;116342;80965;E1805N3210
6031;116548;80998;E1805N3210
6032;116364;81023;E1805N3210
6033;6365;73896;E1725N3205
6036;37512;46565;E1750N3175
6037;70016;45189;E1770N3175
6038;76848;31362;E1775N3160
6039;117259;79931;E1805N3210
6040;36776;46911;E1750N3175
6041;59127;53866;E1765N3180
6042;62158;57635;E1765N3185
6043;57863;53938;E1765N3180
6044;57950;55860;E1765N3185
6045;62102;56603;E1765N3185
6046;57982;56964;E1765N3185
6047;77270;18893;E1775N3145
6048;68340;69054;E1770N3200
6049;68731;70049;E1770N3200
6050;113364;62815;E1800N3190
6051;34045;49306;E1745N3175
6052;35024;8221;E1745N3135
6053;35371;48313;E1745N3175
6054;32518;49322;E1745N3175
6055;32560;49288;E1745N3175
6056;31050;48780;E1745N3175
6057;33865;48322;E1745N3175
6058;33507;48585;E1745N3175
6059;110585;80305;E1800N3210
6060;113268;80408;E1800N3210
6061;113365;80415;E1800N3210
6062;110627;80504;E1800N3210
6063;21654;61773;E1735N3190
6064;21720;61641;E1740N3190
6065;21799;61483;E1740N3190
6066;20991;61678;E1735N3190
6067;21586;61920;E1735N3190
6068;77495;5645;E1775N3130
6069;82362;5613;E1780N3130
