EDGE ID;V1;V2;DIST;DIRECTED (v1 -> v2);TYPE;NAME;MAX_SPEED;X1;Y1;X2;Y2;Square 1;Square 2;Square mid
e7635;5912;6744;12,91394595;TRUE;tertiary;Akerstraat;50;69257;45109;69386;45115;E1770N3175;E1770N3175;E1770N3175
e7636;6744;6037;63,43311438;TRUE;tertiary;Akerstraat;50;69386;45115;70016;45189;E1770N3175;E1770N3175;E1770N3175
e7637;5116;3179;33,16579563;FALSE;residential;Meerssenerweg;30;76089;58081;76283;58350;E1775N3185;E1775N3185;E1775N3185
e7638;771;783;14,32934053;FALSE;living_street;Veulenerbank;15;22836;28825;22878;28962;E1740N3155;E1740N3155;E1740N3155
e7639;5627;4253;28,01446055;FALSE;secondary;undefined;50;107396;89380;107116;89389;E1795N3220;E1795N3220;E1795N3220
e7640;3247;3273;58,47777356;FALSE;residential;Florijnruwe;30;24568;59243;25109;59465;E1740N3190;E1740N3190;E1740N3190
e7641;5922;3511;166,8090225;FALSE;residential;Oboolruwe;30;25892;61481;27359;62275;E1740N3190;E1740N3190;E1740N3190
e7642;2564;2595;40,10087281;FALSE;residential;Potterieplein;30;25387;48723;25509;49105;E1740N3175;E1740N3175;E1740N3175
e7643;2446;2531;107,2336235;FALSE;residential;Glazuurstraat;30;21334;47208;20991;48224;E1735N3175;E1735N3175;E1735N3175
e7644;2478;2545;107,0814643;FALSE;residential;Celadonstraat;30;23211;47460;22861;48472;E1740N3175;E1740N3175;E1740N3175
e7645;2434;2439;93,36985595;FALSE;residential;Tichelstraat;30;19478;46981;20406;47084;E1735N3175;E1735N3175;E1735N3175
e7646;2439;2446;93,62478304;FALSE;residential;Tichelstraat;30;20406;47084;21334;47208;E1735N3175;E1735N3175;E1735N3175
e7647;2446;2460;95,34956738;FALSE;residential;Tichelstraat;30;21334;47208;22279;47335;E1735N3175;E1740N3175;E1740N3175
e7648;2460;2478;94,03451494;FALSE;residential;Tichelstraat;30;22279;47335;23211;47460;E1740N3175;E1740N3175;E1740N3175
e7649;5927;3166;74,90260343;FALSE;residential;Grimbeertstraat;30;26277;57651;25689;58115;E1740N3185;E1740N3185;E1740N3185
e7650;3100;3094;25,42439773;FALSE;living_street;Morgenruwe;15;22141;56859;21909;56755;E1740N3185;E1740N3185;E1740N3185
e7651;6745;8308;21,17285999;FALSE;unclassified;undefined;30;62557;33420;62767;33393;E1765N3160;E1765N3160;E1765N3160
e7652;5928;7174;73,51333212;FALSE;unclassified;Sint Pietersluisweg;30;61369;33291;62104;33277;E1765N3160;E1765N3160;E1765N3160
e7653;7174;6745;47,50347356;FALSE;unclassified;Sint Pietersluisweg;30;62104;33277;62557;33420;E1765N3160;E1765N3160;E1765N3160
e7654;5930;2175;29,87858765;FALSE;residential;Wiemesmeerplein;30;12638;44454;12915;44566;E1730N3170;E1730N3170;E1730N3170
e7655;2175;2152;28,74665198;FALSE;residential;Wiemesmeerplein;30;12915;44566;13181;44457;E1730N3170;E1730N3170;E1730N3170
e7656;2152;2140;29,41462221;FALSE;residential;Wiemesmeerplein;30;13181;44457;12912;44338;E1730N3170;E1730N3170;E1730N3170
e7657;2140;5930;29,75432742;FALSE;residential;Wiemesmeerplein;30;12912;44338;12638;44454;E1730N3170;E1730N3170;E1730N3170
e7658;1851;1868;84,20950065;TRUE;residential;Koninksemstraat;30;12837;42123;13669;42253;E1730N3170;E1730N3170;E1730N3170
e7659;1851;1830;82,86356256;TRUE;residential;Koninksemstraat;30;12837;42123;12018;41997;E1730N3170;E1730N3170;E1730N3170
e7660;5932;5931;41,08357336;FALSE;residential;Munsterbilzenstraat;30;10715;43849;10646;43444;E1730N3170;E1730N3170;E1730N3170
e7661;5935;2079;14;FALSE;residential;Gellikstraat;30;16601;44004;16601;43864;E1735N3170;E1735N3170;E1735N3170
e7662;5935;5933;42,47210849;TRUE;residential;Gellikstraat;30;16601;44004;16649;44426;E1735N3170;E1735N3170;E1735N3170
e7663;5933;5929;9;TRUE;residential;Gellikstraat;30;16649;44426;16649;44516;E1735N3170;E1735N3170;E1735N3170
e7664;5929;2236;55,5008108;TRUE;residential;Gellikstraat;30;16649;44516;16646;45071;E1735N3170;E1735N3175;E1735N3170
e7665;5936;5934;173,0007225;TRUE;residential;Neerharenstraat;30;14827;44431;16557;44426;E1735N3170;E1735N3170;E1735N3170
e7666;5934;5933;9,2;TRUE;residential;Neerharenstraat;30;16557;44426;16649;44426;E1735N3170;E1735N3170;E1735N3170
e7667;5937;5941;25,38050433;FALSE;service;undefined;5;14157;34153;13953;34002;E1730N3160;E1730N3160;E1730N3160
e7668;5943;5942;26,59793225;FALSE;service;undefined;5;13613;34462;13392;34314;E1730N3160;E1730N3160;E1730N3160
e7669;5944;5938;24,24231837;FALSE;service;undefined;5;13069;34772;12869;34635;E1730N3160;E1730N3160;E1730N3160
e7670;5939;5940;23,04821034;FALSE;service;undefined;5;12512;35089;12321;34960;E1730N3160;E1730N3160;E1730N3160
e7671;5378;448;1,664331698;FALSE;unclassified;Beemdenplein;30;73372;20975;73386;20984;E1775N3145;E1775N3145;E1775N3145
e7672;5953;5945;140,905997;TRUE;primary;Nieuwe Limmelderweg;50;98299;70469;99648;70876;E1790N3200;E1790N3200;E1790N3200
e7673;5947;6463;169,6344305;FALSE;tertiary;Nieuwe Limmelderweg;80;94180;72147;95600;71219;E1790N3200;E1790N3200;E1790N3200
e7674;5948;5947;49,39524269;FALSE;tertiary;Nieuwe Limmelderweg;80;93722;72332;94180;72147;E1790N3200;E1790N3200;E1790N3200
e7675;5949;5948;399,0691293;FALSE;tertiary;Nieuwe Limmelderweg;80;89738;72563;93722;72332;E1785N3200;E1790N3200;E1785N3200
e7676;5950;5949;73,56500527;FALSE;tertiary;Nieuwe Limmelderweg;80;89008;72654;89738;72563;E1785N3200;E1785N3200;E1785N3200
e7677;2118;2133;18,07539764;FALSE;tertiary;undefined;50;25859;44058;25935;44222;E1740N3170;E1740N3170;E1740N3170
e7678;5957;5217;20,11367694;FALSE;tertiary;Muizenberg;70;24247;16472;24057;16538;E1740N3140;E1740N3140;E1740N3140
e7679;5217;6469;343,9850287;FALSE;tertiary;Muizenberg;70;24057;16538;20760;17519;E1740N3140;E1735N3145;E1740N3140
e7680;4633;5957;649,2697821;FALSE;tertiary;Muizenberg;50;30542;14882;24247;16472;E1745N3140;E1740N3140;E1740N3140
e7681;5421;4834;34,42440994;FALSE;secondary;Grenadiersweg;5;36755;6608;37085;6510;E1750N3130;E1750N3130;E1750N3130
e7682;4434;130;58,01120581;FALSE;secondary;Statiestraat;50;34645;14181;34532;13612;E1745N3140;E1745N3140;E1745N3140
e11219;8377;8375;48,51772872;FALSE;pedestrian;undefined;5;51033;48675;51479;48484;E1760N3175;E1760N3175;E1760N3175
e11143;5009;8312;14,11736519;FALSE;service;undefined;5;79449;36760;79456;36901;E1780N3165;E1780N3165;E1780N3165
e11317;3453;3466;22,16528818;TRUE;residential;Van Slijpestraat;30;95155;61520;95046;61713;E1790N3190;E1790N3190;E1790N3190
e11249;8406;8409;80,29856786;FALSE;service;undefined;5;67776;67833;67357;67148;E1770N3195;E1770N3195;E1770N3195
e11247;8403;8404;8,542833254;FALSE;service;undefined;5;65709;58091;65656;58158;E1770N3185;E1770N3185;E1770N3185
e11292;8456;8455;10,96220781;TRUE;service;undefined;5;19332;32930;19396;33019;E1735N3160;E1735N3160;E1735N3160
e11277;8438;8439;110,750395;FALSE;service;Wies Vaessenbaan;5;15936;52040;17007;52322;E1735N3180;E1735N3180;E1735N3180
e7690;5092;5093;75,45972436;FALSE;secondary;Maastrichterweg;70;26181;88297;25520;88661;E1740N3220;E1740N3220;E1740N3220
e11314;8468;3082;77,98179275;FALSE;residential;Kolonel Millerstraat;30;75433;56894;76173;56648;E1775N3185;E1775N3185;E1775N3185
e11207;5224;8371;26,98758974;FALSE;service;undefined;5;47222;48740;46999;48588;E1755N3175;E1755N3175;E1755N3175
e11160;3607;3597;44,06926367;FALSE;tertiary;Papyrussingel;50;26327;63809;25920;63640;E1740N3195;E1740N3195;E1740N3195
e11161;3393;3391;40,77070026;TRUE;tertiary;Papyrussingel;50;36739;60958;36332;60982;E1750N3190;E1750N3190;E1750N3190
e11257;5102;5159;29,74861341;FALSE;tertiary;Boschstraat;30;55959;52984;55976;53281;E1760N3180;E1760N3180;E1760N3180
e11225;8384;3086;10,9808925;FALSE;unclassified;Stadionweg;30;84216;56508;84149;56595;E1780N3185;E1780N3185;E1780N3185
e7697;4476;5027;17,30115603;FALSE;tertiary;Brusselseweg;50;37828;58210;37830;58383;E1750N3185;E1750N3185;E1750N3185
e7698;4664;5591;14,11736519;FALSE;tertiary;Brusselseweg;50;37986;60540;37993;60681;E1750N3190;E1750N3190;E1750N3190
e7699;4477;4664;179,2502441;FALSE;tertiary;Brusselseweg;50;37874;58751;37986;60540;E1750N3185;E1750N3190;E1750N3190
e7700;6438;3009;119,139582;TRUE;tertiary;Cabergerweg;50;46068;54603;45128;55335;E1755N3185;E1755N3185;E1755N3185
e7701;2563;2540;119,6830815;TRUE;tertiary;Grote Gracht;30;54309;48682;53139;48430;E1760N3175;E1760N3175;E1760N3175
e11187;8343;8344;98,42001829;FALSE;pedestrian;Alesiahof;5;17709;39230;18630;38883;E1735N3165;E1735N3165;E1735N3165
e11211;4617;4618;11,41271221;FALSE;pedestrian;undefined;5;54743;42828;54790;42724;E1760N3170;E1760N3170;E1760N3170
e11201;8360;8361;172,0076742;FALSE;service;undefined;5;122659;56761;121469;58003;E1810N3185;E1805N3185;E1805N3185
e11298;1736;5254;7,045565982;TRUE;residential;Ringovenweg;30;41722;41080;41682;41138;E1750N3170;E1750N3170;E1750N3170
e11272;4185;8436;34,83819743;FALSE;tertiary;Fregatweg;50;104160;87239;104471;87396;E1795N3220;E1795N3220;E1795N3220
e11286;8449;8450;11,58792475;FALSE;service;Commandeurslaan;5;57236;57221;57194;57113;E1760N3185;E1760N3185;E1760N3185
e11236;8390;8391;3,667424164;FALSE;construction;Pikeursbaan;5;54514;52303;54507;52267;E1760N3180;E1760N3180;E1760N3180
e11253;7220;8414;6,5;FALSE;service;undefined;5;75734;15322;75799;15322;E1775N3140;E1775N3140;E1775N3140
e11255;8418;8419;62,97626537;FALSE;service;undefined;5;81741;30611;81826;29987;E1780N3155;E1780N3155;E1780N3155
e11238;6408;8392;34,84881634;TRUE;trunk;undefined;80;82652;39898;82764;39568;E1780N3165;E1780N3165;E1780N3165
e10584;7906;7379;9,257429449;TRUE;service;undefined;5;51627;53412;51710;53371;E1760N3180;E1760N3180;E1760N3180
e11274;5132;2477;9,508417324;TRUE;residential;Stationsstraat;30;68055;47454;67960;47450;E1770N3175;E1770N3175;E1770N3175
e11220;8376;8377;25,62810957;FALSE;pedestrian;undefined;5;51045;48931;51033;48675;E1760N3175;E1760N3175;E1760N3175
e11273;6750;5132;9,300537619;TRUE;residential;Stationsstraat;30;68148;47455;68055;47454;E1770N3175;E1770N3175;E1770N3175
e11299;2620;2674;121,6085523;FALSE;secondary;Statensingel;50;46207;49412;47207;50104;E1755N3175;E1755N3180;E1755N3180
e11287;4404;8451;6,001666435;FALSE;pedestrian;undefined;5;55119;43803;55130;43744;E1760N3170;E1760N3170;E1760N3170
e11254;8416;8417;60,77433669;FALSE;service;undefined;5;81168;30627;81122;30021;E1780N3155;E1780N3155;E1780N3155
e11237;6408;8393;35,77401291;TRUE;trunk_link;undefined;80;82652;39898;82675;39541;E1780N3165;E1780N3165;E1780N3165
e11248;7397;8404;148,2094801;FALSE;service;undefined;5;66285;59500;65656;58158;E1770N3190;E1770N3185;E1770N3190
e7721;5096;6084;42,01190308;FALSE;residential;Avergat;5;36094;6006;36354;5676;E1750N3130;E1750N3130;E1750N3130
e7722;6084;5095;14,98832879;FALSE;residential;Avergat;5;36354;5676;36425;5544;E1750N3130;E1750N3130;E1750N3130
e7723;5095;4772;50,79261757;FALSE;residential;Avergat;5;36425;5544;36715;5127;E1750N3130;E1750N3130;E1750N3130
e7724;143;167;1000,560108;FALSE;unclassified;Cauthenbergstraat;5;6556;9045;11614;17678;E1725N3135;E1730N3145;E1730N3140
e7725;167;144;325,9039276;FALSE;unclassified;Cauthenbergstraat;5;11614;17678;13275;20482;E1730N3145;E1730N3145;E1730N3145
e7726;5301;3566;224,9209861;FALSE;tertiary;Brusselseweg;50;38016;60901;38169;63145;E1750N3190;E1750N3190;E1750N3190
e7727;1847;1858;42,30933703;FALSE;residential;Sint Pieterstraat;30;56825;42102;57233;42214;E1760N3170;E1760N3170;E1760N3170
e7728;1847;4932;30,71481727;TRUE;residential;Nieuwenhofstraat;30;56825;42102;57111;41990;E1760N3170;E1760N3170;E1760N3170
e7729;2825;2787;62,72001276;FALSE;primary;undefined;50;30245;51781;29851;51293;E1745N3180;E1745N3180;E1745N3180
e7730;5766;2802;5,283937925;FALSE;primary;undefined;50;31063;51516;31037;51562;E1745N3180;E1745N3180;E1745N3180
e7731;2802;2826;76,28171472;FALSE;primary;undefined;50;31037;51562;30310;51793;E1745N3180;E1745N3180;E1745N3180
e7732;2826;2825;6,609841148;FALSE;primary;undefined;50;30310;51793;30245;51781;E1745N3180;E1745N3180;E1745N3180
e7733;2787;2779;3,577708764;FALSE;primary;undefined;50;29851;51293;29867;51261;E1745N3180;E1745N3180;E1745N3180
e7734;2779;2757;79,0626334;FALSE;primary;undefined;50;29867;51261;30620;51020;E1745N3180;E1745N3180;E1745N3180
e7735;2757;2760;5,197114584;FALSE;primary;undefined;50;30620;51020;30671;51030;E1745N3180;E1745N3180;E1745N3180
e7736;4550;2571;21,66402548;FALSE;tertiary;Wilhelminasingel;50;66984;48658;66817;48796;E1770N3175;E1770N3175;E1770N3175
e7737;5255;5047;42,4699894;TRUE;residential;Tongerseplein;50;47605;42733;47192;42832;E1755N3170;E1755N3170;E1755N3170
e7738;40;5982;201,1008951;FALSE;residential;Kromme Weg;5;34521;82895;32667;83674;E1745N3215;E1745N3215;E1745N3215
e7739;5982;5982;0;FALSE;residential;Kromme Weg;5;32667;83674;32667;83674;E1745N3215;E1745N3215;E1745N3215
e7740;5981;5980;42,00297609;FALSE;residential;Louis Pasteurstraat;5;38977;83293;39397;83288;E1750N3215;E1750N3215;E1750N3215
e7741;5979;5981;52,54188805;FALSE;residential;Louis Pasteurstraat;5;39353;82926;38977;83293;E1750N3215;E1750N3215;E1750N3215
e7742;5981;36;67,12413873;FALSE;residential;Louis Pasteurstraat;5;38977;83293;38491;83756;E1750N3215;E1750N3215;E1750N3215
e7743;36;35;86,88118323;FALSE;residential;Louis Pasteurstraat;5;38491;83756;37944;84431;E1750N3215;E1750N3215;E1750N3215
e7744;9;5983;279,3372335;FALSE;residential;Maasdijk;30;44067;78635;44340;81415;E1755N3210;E1755N3210;E1755N3210
e7745;5983;52;664,1682919;FALSE;residential;Maasdijk;30;44340;81415;48156;86851;E1755N3210;E1755N3220;E1755N3215
e7746;5987;3885;16,57739425;FALSE;secondary;Brusselseweg;70;38896;75166;38912;75331;E1750N3205;E1750N3205;E1750N3205
e7747;5988;2880;54,53695994;FALSE;tertiary;Potteriestraat;50;25698;52316;26036;52744;E1740N3180;E1740N3180;E1740N3180
e7748;5989;2968;155,2583653;FALSE;tertiary;Cantecleerstraat;50;26449;53249;27439;54445;E1740N3180;E1740N3185;E1740N3180
e7749;2968;3016;141,4691486;FALSE;tertiary;Cantecleerstraat;50;27439;54445;28413;55471;E1740N3185;E1740N3185;E1740N3185
e7750;6746;1869;35,23194573;FALSE;residential;Cannerplein;30;44844;41898;44789;42246;E1755N3170;E1755N3170;E1755N3170
e7751;5990;4522;51,34861244;FALSE;tertiary;Bosscherweg;50;54420;59356;54152;59794;E1760N3190;E1760N3190;E1760N3190
e7752;4522;71;54,08114274;FALSE;tertiary;Bosscherweg;50;54152;59794;53866;60253;E1760N3190;E1760N3190;E1760N3190
e7753;71;4523;15,20131573;FALSE;tertiary;Bosscherweg;50;53866;60253;53784;60381;E1760N3190;E1760N3190;E1760N3190
e7754;4523;6919;60,3990894;FALSE;tertiary;Bosscherweg;50;53784;60381;53462;60892;E1760N3190;E1760N3190;E1760N3190
e7755;5992;5275;49,53231269;FALSE;secondary;Bosscherweg;50;55859;56444;55722;56920;E1760N3185;E1760N3185;E1760N3185
e7756;3076;3096;171,7160738;FALSE;primary;Via Regia;80;11292;56475;9587;56679;E1730N3185;E1730N3185;E1730N3185
e7757;5707;5711;47,93015752;TRUE;primary;Nobellaan;50;31192;52241;31493;52614;E1745N3180;E1745N3180;E1745N3180
e7758;5711;5708;70,03777552;TRUE;primary;Nobellaan;50;31493;52614;31945;53149;E1745N3180;E1745N3180;E1745N3180
e7759;5994;2826;92,2539972;TRUE;primary;Nobellaan;50;31084;52295;30310;51793;E1745N3180;E1745N3180;E1745N3180
e7760;2916;2928;49,59758059;FALSE;tertiary;Gentelaan;50;31935;53411;31509;53665;E1745N3180;E1745N3180;E1745N3180
e7761;5995;2837;97,95560219;FALSE;pedestrian;Edmond Jasparstraat;5;34398;52414;35289;52007;E1745N3180;E1745N3180;E1745N3180
e7762;3733;6771;284,4746913;TRUE;motorway;Rijksweg A79;100;94483;66577;96910;68061;E1790N3195;E1790N3200;E1790N3195
e7763;5780;5952;221,8093776;TRUE;motorway_link;undefined;100;98886;69246;101028;69822;E1790N3200;E1795N3200;E1790N3200
e7764;2079;2090;122,8391224;FALSE;tertiary;Hazendanslaan;50;16601;43864;17829;43895;E1735N3170;E1735N3170;E1735N3170
e7765;2090;1921;136,4273067;FALSE;tertiary;Hazendanslaan;50;17829;43895;18529;42724;E1735N3170;E1735N3170;E1735N3170
e7766;1861;1876;91,72840345;FALSE;tertiary;Dokter Nevenstraat;50;85628;42168;84719;42291;E1780N3170;E1780N3170;E1780N3170
e7767;5161;7621;18,00694311;FALSE;secondary;Boschstraat;50;56121;55361;56126;55541;E1760N3185;E1760N3185;E1760N3185
e7768;5793;2934;122,594331;FALSE;secondary;Maasboulevard;50;59079;53740;57855;53809;E1765N3180;E1765N3180;E1765N3180
e7769;6000;6001;35,5879193;FALSE;service;Achter het Theater;5;53360;48242;53707;48321;E1760N3175;E1760N3175;E1760N3175
e7770;2532;6000;6,280127387;FALSE;service;Achter het Theater;5;53298;48232;53360;48242;E1760N3175;E1760N3175;E1760N3175
e7771;4979;4981;130,6274856;TRUE;residential;Statensingel;30;43975;47754;45048;48499;E1755N3175;E1755N3175;E1755N3175
e7772;4981;8170;132,3414145;TRUE;residential;Statensingel;30;45048;48499;46137;49251;E1755N3175;E1755N3175;E1755N3175
e7773;6653;5854;68,52065382;TRUE;busway;Koningin Emmaplein;50;43551;47663;42989;47271;E1755N3175;E1750N3175;E1755N3175
e7774;6656;7869;7,632168761;TRUE;residential;Koningin Emmaplein;50;43638;46853;43703;46813;E1755N3175;E1755N3175;E1755N3175
e7775;5773;2437;88,52683209;TRUE;residential;Sint Annalaan;50;41574;47099;40692;47023;E1750N3175;E1750N3175;E1750N3175
e7776;2437;2432;111,1980216;TRUE;residential;Sint Annalaan;50;40692;47023;39584;46929;E1750N3175;E1750N3175;E1750N3175
e7777;5772;2427;111,2892627;TRUE;residential;Sint Annalaan;50;39610;46782;40719;46875;E1750N3175;E1750N3175;E1750N3175
e7778;2427;2431;89,08748509;TRUE;residential;Sint Annalaan;50;40719;46875;41606;46958;E1750N3175;E1750N3175;E1750N3175
e7779;2431;4435;114,8449825;TRUE;residential;Sint Annalaan;50;41606;46958;42750;47059;E1750N3175;E1750N3175;E1750N3175
e10818;3181;4626;27,1827151;TRUE;service;undefined;5;42628;58375;42829;58192;E1750N3185;E1750N3185;E1750N3185
e10831;4898;8076;58,23443998;FALSE;pedestrian;undefined;5;57403;51742;57981;51671;E1760N3180;E1765N3180;E1765N3180
e7782;5797;5798;9,487360012;FALSE;tertiary;Discusworp;50;89772;52342;89721;52422;E1785N3180;E1785N3180;E1785N3180
e10814;6693;3205;15,96621433;TRUE;tertiary;Carl Smulderssingel;50;42875;58577;42719;58543;E1750N3185;E1750N3185;E1750N3185
e10810;4627;8064;60,24026892;TRUE;tertiary;Cabergerweg;50;43229;57904;42962;58444;E1750N3185;E1750N3185;E1750N3185
e10812;3187;4625;13,72953022;TRUE;tertiary;Cabergerweg;50;42812;58405;42887;58290;E1750N3185;E1750N3185;E1750N3185
e10813;4625;4627;51,57130985;TRUE;tertiary;Cabergerweg;50;42887;58290;43229;57904;E1750N3185;E1750N3185;E1750N3185
e10816;3287;3323;85,80209788;FALSE;tertiary;Carl Smulderssingel;50;41719;59695;41029;60205;E1750N3190;E1750N3190;E1750N3190
e7788;5797;2856;573,831369;TRUE;secondary;Terblijterweg;50;89772;52342;95510;52282;E1785N3180;E1790N3180;E1785N3180
e7789;6012;6004;52,2495933;FALSE;service;undefined;5;90429;56314;90940;56423;E1785N3185;E1785N3185;E1785N3185
e7790;3024;3037;57,613974;FALSE;unclassified;Olympiaweg;30;88537;55545;89093;55696;E1785N3185;E1785N3185;E1785N3185
e7791;3037;3065;217,7171789;FALSE;unclassified;Olympiaweg;30;89093;55696;91224;56142;E1785N3185;E1785N3185;E1785N3185
e7792;3065;3070;106,8441856;FALSE;unclassified;Olympiaweg;30;91224;56142;92272;56350;E1785N3185;E1785N3185;E1785N3185
e7793;3065;6009;22,62785894;FALSE;service;undefined;5;91224;56142;91063;56301;E1785N3185;E1785N3185;E1785N3185
e7794;6009;6004;17,32426045;FALSE;service;undefined;5;91063;56301;90940;56423;E1785N3185;E1785N3185;E1785N3185
e7795;6004;6002;50,31709451;FALSE;service;undefined;5;90940;56423;90449;56533;E1785N3185;E1785N3185;E1785N3185
e10808;8062;8063;57,5274717;FALSE;service;undefined;5;57421;56775;57975;56620;E1760N3185;E1765N3185;E1765N3185
e10811;8064;3206;46,77713116;TRUE;residential;Het Rondeel;50;42962;58444;43389;58635;E1750N3185;E1755N3185;E1750N3185
e10815;3233;3287;99,97424668;FALSE;tertiary;Carl Smulderssingel;50;42450;59013;41719;59695;E1750N3190;E1750N3190;E1750N3190
e7799;6003;6009;66,16381186;FALSE;service;undefined;5;90417;56158;91063;56301;E1785N3185;E1785N3185;E1785N3185
e7800;5798;2862;207,9650451;TRUE;secondary;Terblijterweg;50;89721;52422;87646;52283;E1785N3180;E1785N3180;E1785N3180
e7801;6002;6012;21,99113458;FALSE;service;undefined;5;90449;56533;90429;56314;E1785N3185;E1785N3185;E1785N3185
e7802;6012;6003;15,64608577;FALSE;service;undefined;5;90429;56314;90417;56158;E1785N3185;E1785N3185;E1785N3185
e10809;8064;6693;15,89276565;TRUE;tertiary;undefined;50;42962;58444;42875;58577;E1750N3185;E1750N3185;E1750N3185
e10832;8078;3125;54,05201199;TRUE;residential;Fort Willemweg;50;48291;57183;48712;57522;E1755N3185;E1755N3185;E1755N3185
e7805;6017;6231;7,4;FALSE;service;undefined;5;85534;58093;85608;58093;E1780N3185;E1780N3185;E1780N3185
e7806;1420;5703;194,5789814;TRUE;primary;John F, Kennedysingel;50;71150;38393;69253;38826;E1770N3165;E1770N3165;E1770N3165
e7807;1539;5052;31,86361561;TRUE;secondary;Renier Nafzgerstraat;50;69102;39471;69417;39423;E1770N3165;E1770N3165;E1770N3165
e7808;1491;4674;45,45690267;TRUE;secondary;Limburglaan;50;68797;38999;68720;39447;E1770N3165;E1770N3165;E1770N3165
e7809;1914;1966;103,3855406;FALSE;residential;Ebenistendreef;30;27135;42644;28111;42985;E1740N3170;E1740N3170;E1740N3170
e7810;1966;2014;75,32927718;FALSE;residential;Ebenistendreef;30;28111;42985;28798;43294;E1740N3170;E1740N3170;E1740N3170
e7811;2014;2050;74,44521476;FALSE;residential;Ebenistendreef;30;28798;43294;29478;43597;E1740N3170;E1745N3170;E1745N3170
e7812;2050;2084;71,50174823;FALSE;residential;Ebenistendreef;30;29478;43597;30149;43844;E1745N3170;E1745N3170;E1745N3170
e7813;7763;2770;66,79738019;FALSE;residential;Professor Moserstraat;30;73362;50996;72704;51111;E1775N3180;E1775N3180;E1775N3180
e7814;2770;2778;137,542139;FALSE;residential;Professor Moserstraat;30;72704;51111;71334;51233;E1775N3180;E1770N3180;E1770N3180
e7815;2707;2705;37,30442333;FALSE;living_street;Professor Henketplein;15;73445;50380;73074;50341;E1775N3180;E1775N3180;E1775N3180
e7816;2705;2705;0;FALSE;living_street;Professor Henketplein;15;73074;50341;73074;50341;E1775N3180;E1775N3180;E1775N3180
e7817;2795;2796;111,203642;FALSE;pedestrian;De la Rivestraat;5;82718;51473;83830;51482;E1780N3180;E1780N3180;E1780N3180
e7818;4613;2740;7,017834424;FALSE;residential;undefined;30;81511;50713;81506;50783;E1780N3180;E1780N3180;E1780N3180
e7819;720;747;61,0007377;FALSE;residential;Savelsbosch;30;96024;27938;96219;28516;E1790N3155;E1790N3155;E1790N3155
e7820;747;793;58,28250166;FALSE;residential;Savelsbosch;30;96219;28516;96377;29077;E1790N3155;E1790N3155;E1790N3155
e7821;793;835;69,68392928;FALSE;residential;Savelsbosch;30;96377;29077;96565;29748;E1790N3155;E1790N3155;E1790N3155
e7822;835;862;61,19550637;FALSE;residential;Savelsbosch;30;96565;29748;96720;30340;E1790N3155;E1790N3155;E1790N3155
e7823;862;904;60,16419201;FALSE;residential;Savelsbosch;30;96720;30340;96887;30918;E1790N3155;E1790N3155;E1790N3155
e7824;904;933;47,80094141;FALSE;residential;Savelsbosch;30;96887;30918;96989;31385;E1790N3155;E1790N3160;E1790N3160
e7825;6027;3926;242,2357529;TRUE;motorway;undefined;100;100545;74523;101491;76753;E1790N3205;E1795N3205;E1795N3205
e7826;4406;8351;110,9569736;TRUE;residential;Scharnerweg;50;74299;45768;73203;45595;E1775N3175;E1775N3175;E1775N3175
e7827;2357;4485;36,64560001;TRUE;tertiary;Scharnerweg;50;75931;45964;75570;45901;E1775N3175;E1775N3175;E1775N3175
e7828;6032;6030;6,203224968;FALSE;service;Stationsplein;5;116364;81023;116342;80965;E1805N3210;E1805N3210;E1805N3210
e7829;6030;6029;28,41777613;FALSE;service;Stationsplein;5;116342;80965;116396;80686;E1805N3210;E1805N3210;E1805N3210
e11301;5154;5155;16,01530518;TRUE;residential;Van Hasseltkade;30;59641;52010;59786;51942;E1765N3180;E1765N3180;E1765N3180
e11302;5304;2964;14,93351934;FALSE;residential;Dousbergweg;50;21062;54267;21163;54377;E1735N3185;E1735N3185;E1735N3185
e7832;100;101;809,2221512;FALSE;service;undefined;5;6219;64145;8979;71752;E1725N3195;E1730N3200;E1730N3195
e7833;5827;3834;9,070832376;FALSE;secondary;Ambyerweg;50;101123;74051;101101;74139;E1795N3205;E1795N3205;E1795N3205
e11109;8298;8294;19,91230775;FALSE;service;undefined;5;32082;49188;32257;49283;E1745N3175;E1745N3175;E1745N3175
e11103;8290;8291;83,87860275;TRUE;secondary;undefined;80;74111;1967;74422;2746;E1775N3125;E1775N3125;E1775N3125
e11104;8292;8293;51,20009766;TRUE;service;undefined;5;33623;48083;33214;48391;E1745N3175;E1745N3175;E1745N3175
e11111;8297;8296;53,39138507;FALSE;service;undefined;5;32598;48799;32088;48957;E1745N3175;E1745N3175;E1745N3175
e11112;8299;8297;41,7001199;FALSE;service;undefined;5;32265;49050;32598;48799;E1745N3175;E1745N3175;E1745N3175
e11119;8303;5419;245,7512564;FALSE;primary;Tongerseweg;50;35822;39704;33544;38782;E1745N3165;E1745N3165;E1745N3165
e11166;4684;1723;10,17889974;FALSE;residential;Sint Theresiaplein;30;42034;40905;42090;40990;E1750N3170;E1750N3170;E1750N3170
e7841;2276;2286;19,52485595;FALSE;residential;Waterpoort;30;64304;45308;64493;45357;E1765N3175;E1765N3175;E1765N3175
e7842;5203;6036;46,14108798;FALSE;service;undefined;5;37088;46747;37512;46565;E1750N3175;E1750N3175;E1750N3175
